nonstereo_aromatic_smiles,accession,standard_type,pPot_mean,chembl_cid,chembl_tid
CN1CCN(N=C(S)Nc2ccc(S(=O)(=O)Nc3nnc(S(N)(=O)=O)s3)cc2)CC1,P00915,Kd,9.221848749616356,CHEMBL363931,CHEMBL261
CN1CCN(NC(=S)S)CC1,P00915,Kd,7.474955192963154,CHEMBL2023164,CHEMBL261
CN1CCN(NN=C(S)NCCc2ccc(S(N)(=O)=O)cc2)CC1,P00915,Kd,7.142667503568731,CHEMBL360254,CHEMBL261
CN1CCN(NN=C(S)Nc2ccc(S(N)(=O)=O)cc2)CC1,P00915,Kd,7.096910013008056,CHEMBL181716,CHEMBL261
CN1CCN(P(=O)(Oc2ccc(S(N)(=O)=O)cc2)c2ccccc2)CC1,P00915,Kd,6.408045444953265,CHEMBL4549267,CHEMBL261
CN1CCN(c2nccc(OCc3cn(-c4ccc(S(N)(=O)=O)cc4)nn3)n2)CC1,P00915,Kd,7.3819519032879075,CHEMBL4879111,CHEMBL261
CNC(=O)COC(=O)C(CC(C)C)N=C(S)Nc1ccc(S(N)(=O)=O)cc1,P00915,Kd,7.638272163982407,CHEMBL426803,CHEMBL261
CNC(=O)COC(=O)C(CC(N)=O)N=C(S)Nc1ccc(S(N)(=O)=O)cc1,P00915,Kd,7.537602002101044,CHEMBL366315,CHEMBL261
CNC(=O)COC(=O)C(CCC(N)=O)N=C(S)Nc1ccc(S(N)(=O)=O)cc1,P00915,Kd,7.275724130399211,CHEMBL187896,CHEMBL261
CNC(=O)COC(=O)C(CCSC)N=C(S)Nc1ccc(S(N)(=O)=O)cc1,P00915,Kd,7.508638306165727,CHEMBL361026,CHEMBL261
CNC(=O)COC(=O)C(Cc1c[nH]c2ccccc12)N=C(S)Nc1ccc(S(N)(=O)=O)cc1,P00915,Kd,7.1938200260161125,CHEMBL188774,CHEMBL261
CNC(=O)COC(=O)C(Cc1ccccc1)N=C(S)Nc1ccc(S(N)(=O)=O)cc1,P00915,Kd,7.376750709602099,CHEMBL362892,CHEMBL261
CNC(=O)COC(=O)C(N=C(S)Nc1ccc(S(N)(=O)=O)cc1)C(C)C,P00915,Kd,7.508638306165727,CHEMBL189297,CHEMBL261
CNC(=O)COC(=O)C1CCCN1C(S)=Nc1ccc(S(N)(=O)=O)cc1,P00915,Kd,6.705533773838408,CHEMBL365698,CHEMBL261
CNC(=O)COc1ccc(COC(=O)C(C)N=C(S)Nc2ccc(S(N)(=O)=O)cc2)cc1,P00915,Kd,7.236572006437063,CHEMBL362345,CHEMBL261
CNCC(O)COc1ccc(C(=O)NCCc2ccc(S(N)(=O)=O)cc2)cc1,P00915,Kd,7.694648630553377,CHEMBL4174691,CHEMBL261
CNCC(O)COc1ccc(S(=O)(=O)N2CCN(C)CC2)cc1,P00915,Kd,6.637140697041319,CHEMBL4173735,CHEMBL261
CNCC(O)COc1ccc(S(=O)(=O)NC(C)(C)C)cc1,P00915,Kd,6.6302277114030375,CHEMBL4161638,CHEMBL261
CNCC(O)COc1ccc(S(=O)(=O)NC(C)C(C)C)cc1,P00915,Kd,7.127843727251707,CHEMBL4163665,CHEMBL261
CNCC(O)COc1ccc(S(=O)(=O)NC(C)C)cc1,P00915,Kd,6.455435902503957,CHEMBL4174345,CHEMBL261
CNCC(O)COc1ccc(S(=O)(=O)NCCOc2ccccc2)cc1,P00915,Kd,6.737311655698304,CHEMBL4170519,CHEMBL261
CNCC(O)COc1ccc(S(=O)(=O)NCCc2ccccc2)cc1,P00915,Kd,6.836838625022981,CHEMBL4162590,CHEMBL261
CNCC(O)COc1ccc(S(=O)(=O)NCc2ccccc2)cc1,P00915,Kd,7.068542129310995,CHEMBL4170536,CHEMBL261
CNCC(O)COc1ccc(S(N)(=O)=O)cc1,P00915,Kd,6.124475736050691,CHEMBL4160295,CHEMBL261
CNNc1ccncc1S(N)(=O)=O,P00915,Kd,5.250263684430939,CHEMBL1164878,CHEMBL261
CNS(=O)(=O)c1sc(N(C)C(=O)Cc2ccc(-c3ccccc3)cc2)nc1C,P00915,Kd,7.324221658325915,CHEMBL4074597,CHEMBL261
CNS(=O)(=O)c1sc(N(C)C(=O)Cc2ccc(-c3ccccc3F)cc2)nc1C,P00915,Kd,7.266802734893431,CHEMBL4095061,CHEMBL261
CNS(=O)(=O)c1sc(N(C)C(=O)Cc2ccc(-c3ccccn3)cc2)nc1C,P00915,Kd,7.354577730650908,CHEMBL4084865,CHEMBL261
CNS(=O)(=O)c1sc(N(CCN(C)C)C(=O)Cc2ccc(-c3ccccc3)cc2)nc1C,P00915,Kd,6.265200170411153,CHEMBL4102820,CHEMBL261
CNc1ccc(S(N)(=O)=O)cc1,P00915,Kd,4.6020599913279625,CHEMBL174847,CHEMBL261
COC(=O)C(C)S(=O)(=O)c1cc(Cl)c(C)cc1S(N)(=O)=O,P00915,Kd,5.236572006437063,CHEMBL380158,CHEMBL261
COC(=O)C(CC(C)C)NC(=O)Nc1ccc(S(N)(=O)=O)cc1,P00915,Kd,6.646276062411051,CHEMBL5087348,CHEMBL261
COC(=O)C(CC(C)C)NC(=O)Nc1cccc(S(N)(=O)=O)c1,P00915,Kd,5.27703719105751,CHEMBL5088892,CHEMBL261
COC(=O)C(CCCCNC(=O)OCc1ccccc1)NC(=O)c1ccc(S(N)(=O)=O)cc1,P00915,Kd,7.051098239029786,CHEMBL3314185,CHEMBL261
COC(=O)C(CCSC)NC(=O)Nc1cccc(S(N)(=O)=O)c1,P00915,Kd,5.761452112318672,CHEMBL5078114,CHEMBL261
COC(=O)C(Cc1ccccc1)NC(=O)Nc1ccc(S(N)(=O)=O)cc1,P00915,Kd,7.20551195334083,CHEMBL1461627,CHEMBL261
COC(=O)C(Cc1ccccc1)NC(=O)Nc1cccc(S(N)(=O)=O)c1,P00915,Kd,6.092158857417056,CHEMBL5094840,CHEMBL261
COC(=O)C(Nc1ccc(S(N)(=O)=O)cc1)C(=O)OC,P00915,Kd,6.778585762157661,CHEMBL4862683,CHEMBL261
COC(=O)C(Nc1ccc(S(N)(=O)=O)cc1)C(=O)c1ccccc1OC,P00915,Kd,6.081550257598842,CHEMBL4873516,CHEMBL261
COC(=O)C(Nc1cccc(S(N)(=O)=O)c1)C(=O)c1ccc(OC)cc1,P00915,Kd,5.593971055036385,CHEMBL4875455,CHEMBL261
COC(=O)C(O)=C1C(=O)N(c2ccccc2)c2ccccc21,P00915,Kd,7.309803919971486,CHEMBL2070212,CHEMBL261
COC(=O)C(O)=C1C(=O)Nc2ccccc21,P00915,Kd,5.978810700930062,CHEMBL2070211,CHEMBL261
COC(=O)C(O)=CC(=O)C=C(O)c1ccccc1OC,P00915,Kd,5.920818753952375,CHEMBL2070206,CHEMBL261
COC(=O)C(O)=CC(=O)c1cccn1Cc1ccc(F)cc1,P00915,Kd,5.257274868695301,CHEMBL2070203,CHEMBL261
COC(=O)C1C(c2ccc(C)cc2)N(c2ccc(S(N)(=O)=O)cc2)C(=O)CN1S(C)(=O)=O,P00915,Kd,6.289459552066703,CHEMBL4474384,CHEMBL261
COC(=O)C1C(c2ccc(Cl)c(Cl)c2)N(c2ccc(S(N)(=O)=O)cc2)C(=O)CN1S(C)(=O)=O,P00915,Kd,7.039529222465701,CHEMBL4519299,CHEMBL261
COC(=O)C1C(c2ccc(S(N)(=O)=O)cc2)N(C(C)C)C(=O)CN1S(C)(=O)=O,P00915,Kd,6.088150203500581,CHEMBL4540833,CHEMBL261
COC(=O)C1C(c2ccc(S(N)(=O)=O)cc2)N(c2ccc(Cl)c(Cl)c2)C(=O)CN1S(C)(=O)=O,P00915,Kd,6.319301970302365,CHEMBL4448003,CHEMBL261
COC(=O)C1CC(=O)N(C(C)C)C1c1ccc(S(N)(=O)=O)cc1,P00915,Kd,6.11679296664761,CHEMBL4525693,CHEMBL261
COC(=O)C1CC(=O)N(c2ccc(Br)cc2)C1c1ccc(S(N)(=O)=O)cc1,P00915,Kd,6.097561943801335,CHEMBL4464496,CHEMBL261
COC(=O)C1CC(=O)N(c2ccc(Cl)cc2)C1c1ccc(S(N)(=O)=O)cc1,P00915,Kd,6.299555898972248,CHEMBL4461506,CHEMBL261
COC(=O)C1CC(=O)N(c2ccc(OC)cc2)C1c1ccc(S(N)(=O)=O)cc1,P00915,Kd,6.355167671174364,CHEMBL4538471,CHEMBL261
COC(=O)C1CC(=O)N(c2ccc(S(N)(=O)=O)cc2)C1c1ccc(C)cc1,P00915,Kd,7.292429823902063,CHEMBL4565471,CHEMBL261
COC(=O)C1CC(=O)N(c2ccc(S(N)(=O)=O)cc2)C1c1ccc(Cl)cc1,P00915,Kd,8.036212172654444,CHEMBL4577187,CHEMBL261
COC(=O)C1CC(=O)N(c2ccc(S(N)(=O)=O)cc2)C1c1ccc(F)cc1,P00915,Kd,6.453827631683057,CHEMBL4455825,CHEMBL261
COC(=O)C1CC(=O)N(c2ccc(S(N)(=O)=O)cc2)C1c1ccc(OC)cc1,P00915,Kd,8.040958607678906,CHEMBL4475477,CHEMBL261
COC(=O)C1CC(=O)N(c2ccc(S(N)(=O)=O)cc2)C1c1ccccc1,P00915,Kd,7.088842391260023,CHEMBL4482951,CHEMBL261
COC(=O)C1CC(OS(N)(=O)=O)CN1S(=O)(=O)C1OC(COC(C)=O)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O,P00915,Kd,5.022276394711152,CHEMBL3342252,CHEMBL261
COC(=O)C1OC(On2cc(CNC(=O)c3ccc(S(N)(=O)=O)cc3)nn2)C(O)C(O)C1O,P00915,Kd,5.619788758288394,CHEMBL468346,CHEMBL261
COC(=O)C1OC(S(=O)(=O)NCCc2ccc(S(N)(=O)=O)cc2)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O,P00915,Kd,5.493494967595128,CHEMBL1089370,CHEMBL261
COC(=O)C1OC(S(=O)(=O)NCc2ccc(S(N)(=O)=O)cc2)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O,P00915,Kd,5.619788758288394,CHEMBL1094037,CHEMBL261
COC(=O)C1OC(S(N)(=O)=O)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O,P00915,Kd,5.362510270487489,CHEMBL584312,CHEMBL261
COC(=O)C1OC(SNCCc2ccc(S(N)(=O)=O)cc2)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O,P00915,Kd,6.958607314841775,CHEMBL1091781,CHEMBL261
COC(=O)C1OC(SNCc2ccc(S(N)(=O)=O)cc2)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O,P00915,Kd,6.958607314841775,CHEMBL1093054,CHEMBL261
COC(=O)C1OC(n2cc(-c3ccc(S(N)(=O)=O)cc3)nn2)C(O)C(O)C1O,P00915,Kd,6.251811972993799,CHEMBL270335,CHEMBL261
COC(=O)C1OC(n2cc(-c3ccc(S(N)(=O)=O)cc3)nn2)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O,P00915,Kd,7.318758762624412,CHEMBL412069,CHEMBL261
COC(=O)C1OC(n2cc(CNC(=O)c3ccc(S(N)(=O)=O)cc3)nn2)C(O)C(O)C1O,P00915,Kd,5.619788758288394,CHEMBL217683,CHEMBL261
COC(=O)C1OC(n2cc(COC(=O)c3ccc(S(N)(=O)=O)cc3)nn2)C(O)C(O)C1O,P00915,Kd,8.017728766960431,CHEMBL216312,CHEMBL261
COC(=O)C1OCC(=O)N(C(C)C)C1c1ccc(S(N)(=O)=O)cc1,P00915,Kd,6.208730519089732,CHEMBL4463775,CHEMBL261
COC(=O)C1OCC(=O)N(c2ccc(S(N)(=O)=O)cc2)C1c1ccc(C)cc1,P00915,Kd,8.050609993355087,CHEMBL4470503,CHEMBL261
COC(=O)C=Cc1ccc(O)cc1,P00915,Kd,6.107905397309519,CHEMBL146816,CHEMBL261
COC(=O)CC(NC(=O)Nc1cccc(S(N)(=O)=O)c1)C(=O)OC,P00915,Kd,5.076704159344496,CHEMBL5084069,CHEMBL261
COC(=O)CCC(NC(=O)Nc1ccc(S(N)(=O)=O)cc1)C(=O)OC,P00915,Kd,7.207608310501746,CHEMBL5078473,CHEMBL261
COC(=O)CCCCCNc1ccn(O)c(=O)n1,P00915,Kd,4.366531544420414,CHEMBL1085500,CHEMBL261
COC(=O)CCCNC(=O)C1CC(=O)N(c2ccc(S(N)(=O)=O)cc2)C1c1ccc(Cl)cc1,P00915,Kd,6.978397283971757,CHEMBL4461778,CHEMBL261
COC(=O)CCCNC(=O)Nc1cccc(S(N)(=O)=O)c1,P00915,Kd,5.082179518006303,CHEMBL5091912,CHEMBL261
COC(=O)CCNC(=O)C1CC(=O)N(c2ccc(S(N)(=O)=O)cc2)C1c1ccc(Cl)cc1,P00915,Kd,6.187755303199631,CHEMBL4593200,CHEMBL261
COC(=O)CCNS(=O)(=O)Oc1ccccc1O,P00915,Kd,4.052076380168273,CHEMBL466083,CHEMBL261
COC(=O)CNC(=O)C1CC(=O)N(c2ccc(S(N)(=O)=O)cc2)C1c1ccc(Cl)cc1,P00915,Kd,6.3049563411787055,CHEMBL4453623,CHEMBL261
COC(=O)CNC(=O)CNC(=O)Nc1cccc(S(N)(=O)=O)c1,P00915,Kd,5.143452355143252,CHEMBL5087396,CHEMBL261
COC(=O)CNC(=O)Nc1ccc(S(N)(=O)=O)cc1,P00915,Kd,6.0956632077975055,CHEMBL5091938,CHEMBL261
COC(=O)CNC(=O)Nc1cccc(S(N)(=O)=O)c1,P00915,Kd,5.2165252124177535,CHEMBL5091074,CHEMBL261
COC(=O)CNc1nc(Cl)nc(NCCc2ccc(S(N)(=O)=O)cc2)n1,P00915,Kd,7.4089353929735005,CHEMBL190733,CHEMBL261
COC(=O)CNc1nc(Cl)nc(Nc2ccc(S(N)(=O)=O)cc2)n1,P00915,Kd,5.5121548798885645,CHEMBL1738792,CHEMBL261
COC(=O)CNc1nc(NCC(=O)OC)nc(NCc2ccc(S(N)(=O)=O)cc2)n1,P00915,Kd,6.216811308924743,CHEMBL1813213,CHEMBL261
COC(=O)CNc1nc(NCC(=O)OC)nc(Nc2ccc(S(N)(=O)=O)cc2)n1,P00915,Kd,6.29929628285498,CHEMBL1813207,CHEMBL261
COC(=O)CS(=O)(=O)c1cc(Cl)c(C)cc1S(N)(=O)=O,P00915,Kd,5.292429823902063,CHEMBL212811,CHEMBL261
COC(=O)Nc1ccccc1C(=O)n1ccc(=O)c(S(N)(=O)=O)c1,P00915,Kd,4.91721462968355,CHEMBL1241532,CHEMBL261
COC(=O)c1c(O)cccc1O,P00915,Kd,6.167491087293763,CHEMBL2333586,CHEMBL261
COC(=O)c1cc(-c2cn(C(C)C)c3ccccc23)n[nH]1,P00915,Kd,5.1904402853647325,CHEMBL4212738,CHEMBL261
COC(=O)c1cc(-c2cn(Cc3ccccc3)c3ccccc23)[nH]n1,P00915,Kd,5.782516055786093,CHEMBL2070209,CHEMBL261
COC(=O)c1cc(O)cc(O)c1,P00915,Kd,6.113509274827518,CHEMBL486218,CHEMBL261
COC(=O)c1cc(O)ccc1O,P00915,Kd,6.086186147616283,CHEMBL1978880,CHEMBL261
COC(=O)c1ccc(-c2ccc(S(N)(=O)=O)cc2)cc1,P00915,Kd,7.113509274827518,CHEMBL3632825,CHEMBL261
COC(=O)c1ccc(C(=O)c2ccc(-c3ccc(S(N)(=O)=O)cc3)cc2)cc1,P00915,Kd,7.131943638176958,CHEMBL3632835,CHEMBL261
COC(=O)c1ccc(C(O)c2ccc(-c3ccc(S(N)(=O)=O)cc3)cc2)cc1,P00915,Kd,8.200659450546418,CHEMBL3632836,CHEMBL261
COC(=O)c1ccc(Cc2ccc(-c3ccc(S(N)(=O)=O)cc3)cc2)cc1,P00915,Kd,6.913640169325252,CHEMBL3632837,CHEMBL261
COC(=O)c1ccc(N=Cc2cc(OC)ccc2O)cc1,P00915,Kd,5.127843727251707,CHEMBL575342,CHEMBL261
COC(=O)c1ccc(N=Cc2ccc(C(C)(C)C)cc2)cc1,P00915,Kd,5.127261172527332,CHEMBL572526,CHEMBL261
COC(=O)c1ccc(N=Cc2ccc(O)cc2)cc1,P00915,Kd,5.982966660701219,CHEMBL575341,CHEMBL261
COC(=O)c1ccc(N=Cc2ccccc2)cc1,P00915,Kd,5.065501548756432,CHEMBL574452,CHEMBL261
COC(=O)c1ccc(NCC(=O)NCc2ccc(S(N)(=O)=O)cc2)cc1,P00915,Kd,7.055024091587952,CHEMBL4851050,CHEMBL261
COC(=O)c1ccc(NCc2ccc(C(C)(C)C)cc2)cc1,P00915,Kd,6.599462010608054,CHEMBL3264965,CHEMBL261
COC(=O)c1ccc(NCc2ccc(O)cc2)cc1,P00915,Kd,6.678815972697686,CHEMBL3264966,CHEMBL261
COC(=O)c1ccc(NCc2ccccc2)cc1,P00915,Kd,6.697885623043799,CHEMBL3264964,CHEMBL261
COC(=O)c1ccc(O)cc1,P00915,Kd,5.585026652029182,CHEMBL325372,CHEMBL261
COC(=O)c1ccc(O)cc1O,P00915,Kd,6.080921907623926,CHEMBL486026,CHEMBL261
COC(=O)c1ccc(OC)cc1,P00915,Kd,5.415668775632469,CHEMBL1762668,CHEMBL261
COC(=O)c1ccc2c(c1)C(=O)N(CCc1ccc(S(N)(=O)=O)cc1)C2=O,P00915,Kd,7.266802734893431,CHEMBL5186839,CHEMBL261
COC(=O)c1ccc2c(c1)C(=O)N(Cc1ccc(S(N)(=O)=O)cc1)C2=O,P00915,Kd,7.266802734893431,CHEMBL5204266,CHEMBL261
COC(=O)c1ccc2c(c1)C(=O)N(c1ccc(S(N)(=O)=O)cc1)C2=O,P00915,Kd,7.266802734893431,CHEMBL5186094,CHEMBL261
COC(=O)c1cccc(-c2ccc(S(N)(=O)=O)cc2)c1,P00915,Kd,5.157078879240018,CHEMBL3763795,CHEMBL261
COC(=O)c1ccccc1NC(=O)Cn1ccc(=O)c(S(N)(=O)=O)c1,P00915,Kd,5.613144470815276,CHEMBL2203344,CHEMBL261
COC(=O)c1ccccc1S(N)(=O)=O,P00915,Kd,4.446116973356125,CHEMBL148680,CHEMBL261
COC(=O)c1cn(-c2c(F)c(F)c(S(N)(=O)=O)c(F)c2F)nn1,P00915,Kd,7.300162274132754,CHEMBL3326416,CHEMBL261
COC(=O)c1cn(-c2ccc(S(N)(=O)=O)cc2)nc1-c1ccc(Br)cc1,P00915,Kd,6.747146969020107,CHEMBL3126817,CHEMBL261
COC(=O)c1cn(-c2ccc(S(N)(=O)=O)cc2)nc1-c1ccc(C)cc1,P00915,Kd,7.546681659952962,CHEMBL3126815,CHEMBL261
COC(=O)c1cn(-c2ccc(S(N)(=O)=O)cc2)nc1-c1ccc(Cl)cc1,P00915,Kd,8.017728766960431,CHEMBL3126818,CHEMBL261
COC(=O)c1cn(-c2ccc(S(N)(=O)=O)cc2)nc1-c1ccc(F)cc1,P00915,Kd,7.91721462968355,CHEMBL3126819,CHEMBL261
COC(=O)c1cn(-c2ccc(S(N)(=O)=O)cc2)nc1-c1ccc(OC)cc1,P00915,Kd,8.080921907623926,CHEMBL3126816,CHEMBL261
COC(=O)c1cn(-c2ccc(S(N)(=O)=O)cc2)nc1-c1ccc([N+](=O)[O-])cc1,P00915,Kd,7.400116927926312,CHEMBL3126820,CHEMBL261
COC(=O)c1cn(-c2ccc(S(N)(=O)=O)cc2)nc1-c1ccccc1,P00915,Kd,7.667561540084394,CHEMBL3126814,CHEMBL261
COC(=O)c1cn(-c2ccc(S(N)(=O)=O)cc2)nn1,P00915,Kd,5.823908740944319,CHEMBL3326406,CHEMBL261
COC(=O)c1cn(-c2ccc3c(c2)C=CS(=O)(=O)O3)nn1,P00915,Kd,5.094204119632131,CHEMBL2326514,CHEMBL261
COC1=C(S(N)(=O)=O)C2NS(=O)(=O)c3cnccc3N2C=C1,P00915,Kd,7.050609993355087,CHEMBL1817672,CHEMBL261
COC1=CC(=O)OC1,P00915,Kd,4.16304326294045,CHEMBL370888,CHEMBL261
COC1=CC=CC2N1c1ccncc1S(=O)(=O)N2c1ccncc1S(N)(=O)=O,P00915,Kd,5.609064892896621,CHEMBL1817906,CHEMBL261
COC1OC(COS(N)(=O)=O)C(O)C(O)C1O,P00915,Kd,5.924453038607469,CHEMBL1688317,CHEMBL261
COC1OC(COS(N)(=O)=O)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O,P00915,Kd,5.247183568811728,CHEMBL1688312,CHEMBL261
COC1OC(Cn2cc(CNC(=O)c3ccc(S(N)(=O)=O)cc3)nn2)C(O)C(O)C1O,P00915,Kd,5.031517051446064,CHEMBL410510,CHEMBL261
COC1OC(Cn2cc(CNC(=O)c3ccc(S(N)(=O)=O)cc3)nn2)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O,P00915,Kd,4.982966660701219,CHEMBL217304,CHEMBL261
COC1OC(Cn2cc(COC(=O)c3ccc(S(N)(=O)=O)cc3)nn2)C(O)C(O)C1O,P00915,Kd,5.508638306165727,CHEMBL216245,CHEMBL261
COC1OC(Cn2cc(COC(=O)c3ccc(S(N)(=O)=O)cc3)nn2)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O,P00915,Kd,5.468521082957745,CHEMBL217454,CHEMBL261
COCC(=O)C(Nc1ccc(S(N)(=O)=O)cc1)C(=O)OC,P00915,Kd,7.156144577376839,CHEMBL4869470,CHEMBL261
COCC(NC(C)=O)C(=O)NCc1ccccc1,P00915,Kd,6.441291429466834,CHEMBL58323,CHEMBL261
COCCOC(=O)C(Nc1ccc(S(N)(=O)=O)cc1)C(=O)OCCOC,P00915,Kd,7.066512712151295,CHEMBL4868289,CHEMBL261
COCCOC(=O)c1csc(Nc2ccc(S(N)(=O)=O)cc2)n1,P00915,Kd,7.136677139879544,CHEMBL5198223,CHEMBL261
COCCOP(=O)(Oc1ccc(S(N)(=O)=O)cc1)c1ccccc1,P00915,Kd,6.108072465779324,CHEMBL4435066,CHEMBL261
COCCOc1ccc2c(c1)C(=O)CC1(CCN(c3ccc(S(N)(=O)=O)cc3[N+](=O)[O-])CC1)O2,P00915,Kd,5.079229889753696,CHEMBL5275945,CHEMBL261
COCCOc1ccc2c(c1)OC1(CCN(c3ccc(S(N)(=O)=O)cc3[N+](=O)[O-])CC1)CC2=O,P00915,Kd,5.545200857606344,CHEMBL5273801,CHEMBL261
COP(=O)(Oc1ccc(S(N)(=O)=O)cc1)c1ccccc1,P00915,Kd,6.305482546188844,CHEMBL4535205,CHEMBL261
COS(=O)(=O)c1ccc2c(c1)C=CS(=O)(=O)O2,P00915,Kd,4.00436480540245,CHEMBL2326507,CHEMBL261
COc1c(Br)c(Br)c(CC2CC2C(=O)O)c(Br)c1OC,P00915,Kd,8.467765389582237,CHEMBL4069416_CHEMBL4099098,CHEMBL261
COc1c(Br)c(Br)c(CC2CCCCC2=O)c(Br)c1OC,P00915,Kd,4.877129077135565,CHEMBL1946085,CHEMBL261
COc1c(Br)c(Br)c(Cc2c(Br)c(Br)c(OC)c(OC)c2Br)c(Br)c1OC,P00915,Kd,4.361410916707283,CHEMBL2016670,CHEMBL261
COc1c(Br)cc(Cc2c(Br)c(Br)c(OC)c(OC)c2Br)c(Br)c1OC,P00915,Kd,4.383419469914114,CHEMBL2042368,CHEMBL261
COc1c(F)cccc1-c1ccc(CC(=O)N(C)c2nc(C)c(S(N)(=O)=O)s2)cc1,P00915,Kd,7.320572103387882,CHEMBL4089153,CHEMBL261
COc1c(O)ccc2ccc(=O)oc12,P00915,Kd,4.438898616350944,CHEMBL2331585,CHEMBL261
COc1c(O)cccc1C=O,P00915,Kd,4.254925208417943,CHEMBL507918,CHEMBL261
COc1c2c(c(OC)c3oc(=O)ccc13)OC(C)(C)C=C2,P00915,Kd,5.03574036980315,CHEMBL2334350,CHEMBL261
COc1c2c(c3ccc(=O)oc3c1C=CC(C)(C)O)OC(C)(C)C=C2,P00915,Kd,5.0726296369609765,CHEMBL258230,CHEMBL261
COc1c2c(cc3oc(=O)ccc13)OC(C)(C)C=C2,P00915,Kd,5.112945621949043,CHEMBL501358,CHEMBL261
COc1cc(-c2c3c4cc(OC)c(O)cc4oc(=O)c3n3ccc4c(OC)c(OC)c(OC)cc4c23)ccc1O,P00915,Kd,4.396855627379818,CHEMBL2334356,CHEMBL261
COc1cc(-c2ccc(S(N)(=O)=O)cc2)cc(OC)c1OC,P00915,Kd,5.021545566634771,CHEMBL3764506,CHEMBL261
COc1cc(-c2nnc(-c3cccc(S(N)(=O)=O)c3)o2)cc(OC)c1OC,P00915,Kd,5.856360764725457,CHEMBL4743714,CHEMBL261
COc1cc(Br)c(CC2CC2C(=O)O)c(Br)c1OC,P00915,Kd,9.048672262391037,CHEMBL4060739_CHEMBL4091363,CHEMBL261
COc1cc(Br)c(CC2CC2C(=O)O)cc1OC,P00915,Kd,8.380066339942362,CHEMBL4072131_CHEMBL4092055,CHEMBL261
COc1cc(C(=O)O)cc(OC)c1O,P00915,Kd,5.381951903287908,CHEMBL1414,CHEMBL261
COc1cc(C(=O)c2ccn(-c3ccc(S(N)(=O)=O)cc3)c2)cc(OC)c1OC,P00915,Kd,7.0195421077239,CHEMBL5436128,CHEMBL261
COc1cc(C(=O)c2ccn(-c3cccc(S(N)(=O)=O)c3)c2)cc(OC)c1OC,P00915,Kd,6.1912490276504055,CHEMBL5411012,CHEMBL261
COc1cc(C(=O)c2ccn(-c3ccccc3S(N)(=O)=O)c2)cc(OC)c1OC,P00915,Kd,5.23381030668984,CHEMBL5427767,CHEMBL261
COc1cc(C(=O)c2cn(-c3ccc(S(N)(=O)=O)cc3)c3ccccc23)cc(OC)c1OC,P00915,Kd,6.350275814070478,CHEMBL5412673,CHEMBL261
COc1cc(C(=O)c2cn(-c3ccc(S(N)(=O)=O)cc3)cc2-c2ccccc2)cc(OC)c1OC,P00915,Kd,6.565271458220242,CHEMBL5435075,CHEMBL261
COc1cc(C(=O)c2cn(-c3cccc(S(N)(=O)=O)c3)c3ccccc23)cc(OC)c1OC,P00915,Kd,6.025580426147714,CHEMBL5413719,CHEMBL261
COc1cc(C(=O)c2cn(-c3cccc(S(N)(=O)=O)c3)cc2-c2ccccc2)cc(OC)c1OC,P00915,Kd,5.988006885340743,CHEMBL5434757,CHEMBL261
COc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,P00915,Kd,4.195860567664649,CHEMBL98253,CHEMBL261
COc1cc(C2C(c3ccccc3)C(=O)N2c2ccc(S(N)(=O)=O)cc2)cc(OC)c1OC,P00915,Kd,6.4089353929735005,CHEMBL3885451,CHEMBL261
COc1cc(C2C(c3cccs3)C(=O)N2c2ccc(S(N)(=O)=O)cc2)cc(OC)c1OC,P00915,Kd,6.03763066432998,CHEMBL3884696,CHEMBL261
COc1cc(C2C=C(Nc3ccc(S(N)(=O)=O)cc3)C(=O)N2c2ccc(S(N)(=O)=O)cc2)cc(OC)c1O,P00915,Kd,7.432973633840939,CHEMBL5431226,CHEMBL261
COc1cc(C2C=C(Nc3ccc(S(N)(=O)=O)cc3)C(=O)N2c2ccc(S(N)(=O)=O)cc2)ccc1O,P00915,Kd,8.4089353929735,CHEMBL5400438,CHEMBL261
COc1cc(C2CC(c3ccc(Br)cc3)=NN2C(N)=S)cc(OC)c1OC,P00915,Kd,8.289882634888183,CHEMBL5175856,CHEMBL261
COc1cc(C2CC(c3ccc(C)cc3)=NN2C(N)=S)cc(OC)c1OC,P00915,Kd,8.289882634888183,CHEMBL5204253,CHEMBL261
COc1cc(C2CC(c3ccc(N)cc3)=NN2C(N)=S)cc(OC)c1OC,P00915,Kd,8.289882634888183,CHEMBL5177252,CHEMBL261
COc1cc(C=C(C#N)C(=O)Nc2ccc(S(N)(=O)=O)cc2)cc(OC)c1OC,P00915,Kd,7.411168274405792,CHEMBL2337132,CHEMBL261
